"Isolate_Pathname","Category","Assembly_Type","Sequencing_Kit","Filtering","Polishing","sample_id","num_contigs","size","gc","md5","rep_type(s)","rep_type_accession(s)","relaxase_type(s)","relaxase_type_accession(s)","mpf_type","mpf_type_accession(s)","orit_type(s)","orit_accession(s)","predicted_mobility","mash_nearest_neighbor","mash_neighbor_distance","mash_neighbor_identification","primary_cluster_id","secondary_cluster_id","predicted_host_range_overall_rank","predicted_host_range_overall_name","observed_host_range_ncbi_rank","observed_host_range_ncbi_name","reported_host_range_lit_rank","reported_host_range_lit_name","associated_pmid(s)"
"EC-E-2402-1H1-D-CuP-CeP_LRFM_mobsuite","LRFM","Long_Read","Rapid","Filtered","Medaka","AA313",1,58133,51.3391705227668,"0ded63181d2e4d4041a92a4786e6160e","IncFIC,IncQ1,IncQ1,rep_cluster_2232,rep_cluster_2313","AY458016,000195__NC_013728_00014,000192__AM183225_00009,CP031286_00006,CP025980_00001","-","-","-","-","-","-","non-mobilizable","CP024287",0.0450347,"Escherichia albertii","AA313","-","genus","Escherichia","genus","Escherichia","-","-","-"
"EC-E-2402-1H1-D-CuP-CeP_LRF_mobsuite","LRF","Long_Read","Rapid","Filtered","Unpolished","AA313",1,52921,50.5338145537688,"e6f2d5ed3414953c618eefbc9679f887","IncFIA,rep_cluster_2313","000136__AP014877_00014,CP025980_00001","-","-","-","-","-","-","non-mobilizable","CP024287",0.0415686,"Escherichia albertii","AA313","-","genus","Escherichia","genus","Escherichia","-","-","-"
"EC-E-2402-1H1-D-CuP-CeP_LRF_mobsuite","LRF","Long_Read","Rapid","Filtered","Unpolished","AA176",1,141354,49.5500657922662,"5bcc07eb1dd162b3bd73ae43a63ce009","IncFIB,rep_cluster_2244","000095__NZ_CP014273_00094,CP033091_00053","MOBF,MOBF,MOBF,MOBF,MOBP","NC_011980_00044,NC_017639_00103,CP008715_00128,MF535908_00027,NC_021819_00066","MPF_F","NZ_CM001154_00067,NC_014615_00033,NC_010488_00021,NC_018966_00040,NC_017054_00096,NC_017639_00100,NC_007675_00027,NC_017639_00094,NC_019094_00090,NC_017659_00099,NC_010409_00124,NZ_CM001154_00091,NC_022651_00077,NC_013437_00116,08-5333_00200","MOBF","KT325596","conjugative","CP012113",0.00521614,"Escherichia coli","AA176","AH856","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-E-2402-1H1-D-CuP-CeP_LRUFMP_mobsuite","LRUFMP","Long_Read","Rapid","Unfiltered","Medaka_Pilon","AA176",1,131284,50.2148014990403,"6c791f4f3f1e8b5ef519415851b2d617","IncFIB,rep_cluster_2244","000095__NZ_CP014273_00094,CP033091_00053","MOBF","NC_017627_00068","MPF_F","NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_010488_00021,NC_009837_00049,NC_013437_00116,08-5333_00200","MOBF","AF242367","conjugative","CP033091",0.00433199,"Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775","AA176","AH856","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-E-2402-1H1-D-CuP-CeP_LRUFMP_mobsuite","LRUFMP","Long_Read","Rapid","Unfiltered","Medaka_Pilon","AA313",1,59110,51.5648790390797,"7a7629c8e3b3c743ff75e7f3505eaf0d","IncFIA,IncQ1,rep_cluster_2313","000136__AP014877_00014,000195__NC_013728_00014,CP025980_00001","-","-","-","-","-","-","non-mobilizable","CP024287",0.0418553,"Escherichia albertii","AA313","-","genus","Escherichia","genus","Escherichia","-","-","-"
"EC-E-2402-1H1-D-CuP-CeP_LRUFM_mobsuite","LRUFMP","Long_Read","Rapid","Unfiltered","Medaka_Pilon","AA313",1,59032,51.4568369697791,"323c10f2e948cee8d9e9379ea486ad3c","IncFIA,IncQ1,rep_cluster_2313","000136__AP014877_00014,000195__NC_013728_00014,CP025980_00001","-","-","-","-","-","-","non-mobilizable","CP024287",0.0460045,"Escherichia albertii","AA313","-","genus","Escherichia","genus","Escherichia","-","-","-"
"EC-E-2402-1H1-D-CuP-CeP_LRUFM_mobsuite","LRUFMP","Long_Read","Rapid","Unfiltered","Medaka_Pilon","AA176",1,131612,50.2651733884448,"a798292edbc808b6a059a4df21245b6a","IncFIA,IncFIB,IncFIC","000136__AP014877_00014,000095__NZ_CP014273_00094,AY458016","MOBF,MOBF,MOBF,MOBF","AP018572_00011,CP008715_00128,CP023471_00010,NC_011980_00044","MPF_F","NC_022651_00077,NZ_CM001154_00091,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_007675_00027,NC_017639_00100,NC_017054_00096,NC_018966_00040,NC_010488_00021,NC_014615_00033,NC_017659_00099,NC_009837_00049,NC_013437_00116,08-5333_00200","MOBF","KT325596","conjugative","KY007017",0.00628226,"Escherichia coli","AA176","AH856","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-E-2402-1H1-D-CuP-CeP_LRUF_mobsuite","LRUF","Long_Read","Rapid","Unfiltered","Unpolished","AA176",1,141343,49.5574595133823,"3b53287ebc56b487a5c82b69795821ae","IncFIB,rep_cluster_2244","000095__NZ_CP014273_00094,CP033091_00053","MOBF,MOBF,MOBF,MOBP","MF535908_00027,CP023471_00010,NC_017639_00103,NC_021819_00066","MPF_F","NC_022651_00077,NZ_CM001154_00091,NC_010409_00124,NC_017659_00099,NC_019094_00090,NC_017639_00094,NC_007675_00027,NC_017639_00100,NC_017054_00096,NC_018966_00040,NC_014615_00033,NZ_CM001154_00067,NC_013437_00116,08-5333_00200","MOBF","KT325596","conjugative","CP012113",0.00515153,"Escherichia coli","AA176","AH856","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-E-2402-1H1-D-CuP-CeP_LRUF_mobsuite","LRUF","Long_Read","Rapid","Unfiltered","Unpolished","AA313",1,53733,50.58716245138,"e8be96670984182b795ecb5fa0b3d9a3","IncFIA,IncFII,rep_cluster_2313","000136__AP014877_00014,JN232517,CP025980_00001","-","-","-","-","-","-","non-mobilizable","CP024287",0.0417116,"Escherichia albertii","AA313","-","genus","Escherichia","genus","Escherichia","-","-","-"
"EC-E-2402-1H1-D-CuP-CeP_LR_LUF_LLUF_mobsuite","LLUF","Long_Read","Ligation","Unfiltered","Unpolished","AB690",3,11003,44.6787239843679,"a445b8028a339ece684087bee550c127","-","-","-","-","-","-","-","-","non-mobilizable","CP005932",0.0595738,"Escherichia coli APEC IMT5155","AB690","-","genus","Escherichia","genus","Escherichia","-","-","-"
"EC-E-2402-1H1-D-CuP-CeP_LR_LUF_LLUF_mobsuite","LLUF","Long_Read","Ligation","Unfiltered","Unpolished","AB233",1,32834,41.2986538344399,"fc29ba7b3c80c12e15bb70537d2b9db1","IncX1","000215__KC853434_00019","MOBP","NC_019096_00001","MPF_T","NC_017624_00009,NC_010860_00022,NC_019067_00043,NC_019138_00026,NC_013503_00034,NC_023277_00163","-","-","conjugative","EU219533",0.00476862,"Salmonella enterica subsp. enterica serovar Enteritidis","AB233","AJ924","order","Enterobacterales","order","Enterobacterales","family","Enterobacteriaceae","21625636; 22470007"
"EC-E-2402-1H1-D-CuP-CeP_LR_LUF_LLUF_mobsuite","LLUF","Long_Read","Ligation","Unfiltered","Unpolished","AA378",1,94218,48.3071175359273,"ff612336991f7533269bb1c70edabaaa","IncY","000230__CP009168_00001","-","-","-","-","-","-","non-mobilizable","MH844525",0.0244475,"Escherichia coli","AA378","AI386","family","Enterobacteriaceae","family","Enterobacteriaceae","genus","Escherichia",28031198
"EC-E-2402-1H1-D-CuP-CeP_LR_LUF_LLUF_mobsuite","LLUF","Long_Read","Ligation","Unfiltered","Unpolished","AA176",1,159416,51.6648266171526,"8bd359d71439a313ad41c1312666947b","IncFIA,IncFIB,IncFIC,IncQ1","000136__AP014877_00014,000095__NZ_CP014273_00094,AY458016,000195__NC_013728_00014","MOBF,MOBF,MOBF,MOBF,MOBP","MF535908_00027,NC_017639_00103,NC_011980_00044,NC_011964_00125,NC_021819_00066","MPF_F","NC_022651_00077,NZ_CM001154_00091,NC_010409_00124,NC_017659_00099,NC_019094_00090,NC_017639_00094,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_010488_00021,NC_014615_00033,NC_009378_00101,08-5333_00200","MOBF","KT325596","conjugative","CP012636",0.00511931,"Escherichia coli","AA176","AH856","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-E-3862-S2-D-CuP-CeP_HLF_mobsuite","HLF","Hybrid","Ligation","Filtered","Pilon","AA176",15,138222,49.3503204989076,"86ca53e997fbaa8185885a8653d2d80a","IncFIA,IncFII,IncFIB,rep_cluster_2244","000136__AP014877_00014,JN232517,000095__NZ_CP014273_00094,CP033091_00053","MOBF","NC_017627_00068","MPF_F","NC_009837_00049,NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_010488_00021,NC_013437_00116,08-5333_00200","MOBF","AF242367","conjugative","CU928146",0.00381583,"Escherichia coli S88","AA176","AH856","order","Enterobacterales","order","Enterobacterales","order","Enterobacterales","11254626; 30761100; 19482926; 15781495; 20851899; 16257053"
"EC-E-3862-S2-D-CuP-CeP_HLF_mobsuite","HLF","Hybrid","Ligation","Filtered","Pilon","novel_2322954e0f000185b3ba09930f34b0b6",1,11993,49.5789210372717,"2322954e0f000185b3ba09930f34b0b6","rep_cluster_2313","CP025980_00001","-","-","-","-","-","-","non-mobilizable","CP043740",0.080322,"Escherichia coli","novel_2322954e0f000185b3ba09930f34b0b6","-","genus","Escherichia","genus","Escherichia","-","-","-"
"EC-E-3862-S2-D-CuP-CeP_HLF_mobsuite","HLF","Hybrid","Ligation","Filtered","Pilon","AB714",1,19188,47.9101521784449,"a3afa2d2f5c20e4bed57f2574489603b","-","-","-","-","-","-","-","-","non-mobilizable","CP022453",0.0498292,"Salmonella enterica subsp. enterica serovar Indiana","AB714","-","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-E-3862-S2-D-CuP-CeP_HLUF_mobsuite","HLUF","Hybrid","Ligation","Unfiltered","Pilon","novel_3af6fdd16efdea36d5133ff83db1e75b",1,11993,49.5789210372717,"3af6fdd16efdea36d5133ff83db1e75b","rep_cluster_2313","CP025980_00001","-","-","-","-","-","-","non-mobilizable","CP043740",0.0799006,"Escherichia coli","novel_3af6fdd16efdea36d5133ff83db1e75b","-","genus","Escherichia","genus","Escherichia","-","-","-"
"EC-E-3862-S2-D-CuP-CeP_HLUF_mobsuite","HLUF","Hybrid","Ligation","Unfiltered","Pilon","AA176",15,143277,49.7127940981456,"4651528fc8174125108c938ac7393f60","IncFIA,IncFII,IncFIB,rep_cluster_2244","000136__AP014877_00014,JN232517,000095__NZ_CP014273_00094,CP033091_00053","MOBF","NC_017627_00068","MPF_F","NC_009837_00049,NC_010488_00021,NC_018966_00040,NC_017639_00100,NC_007675_00027,NC_017639_00094,NC_019094_00090,NC_010409_00124,NC_022651_00077,NC_013437_00116,08-5333_00200","MOBF","AF242367","conjugative","CU928146",0.00476862,"Escherichia coli S88","AA176","AH856","order","Enterobacterales","order","Enterobacterales","order","Enterobacterales","11254626; 30761100; 19482926; 15781495; 20851899; 16257053"
"EC-E-3862-S2-D-CuP-CeP_HLUF_mobsuite","HLUF","Hybrid","Ligation","Unfiltered","Pilon","AB714",1,19188,47.9101521784449,"d3effcb4e2871f8d8e22071bf29023d2","-","-","-","-","-","-","-","-","non-mobilizable","CP022453",0.0496454,"Salmonella enterica subsp. enterica serovar Indiana","AB714","-","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-E-3862-S2-D-CuP-CeP_HRF_mobsuite","HRF","Hybrid","Rapid","Filtered","Pilon","AA313",1,53023,50.7327009033816,"6f32dfec8b3881e26e83aab80b026dcc","IncFIA,IncFII,rep_cluster_2313","000136__AP014877_00014,JN232517,CP025980_00001","-","-","-","-","-","-","non-mobilizable","CP024287",0.0388388,"Escherichia albertii","AA313","-","genus","Escherichia","genus","Escherichia","-","-","-"
"EC-E-3862-S2-D-CuP-CeP_HRF_mobsuite","HRF","Hybrid","Rapid","Filtered","Pilon","AA176",1,141620,49.6787176952408,"4c1fd75e920020f6f3d0a340384f78ca","IncFIB,rep_cluster_2244","000095__NZ_CP014273_00094,CP033091_00053","MOBF","NC_017627_00068","MPF_F","NC_009837_00049,NC_010488_00021,NC_018966_00040,NC_017639_00100,NC_007675_00027,NC_017639_00094,NC_019094_00090,NC_010409_00124,NC_022651_00077,NC_013437_00116,08-5333_00200","MOBF","AF242367","conjugative","CU928146",0.0028554,"Escherichia coli S88","AA176","AH856","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-E-3862-S2-D-CuP-CeP_HRUF_mobsuite","HRUF","Hybrid","Rapid","Unfiltered","Pilon","AA313",1,53014,50.6847247896782,"8a45bd909554ec120f6c3531a88d16c2","IncFIA,rep_cluster_2313","000136__AP014877_00014,CP025980_00001","-","-","-","-","-","-","non-mobilizable","CP024287",0.0391011,"Escherichia albertii","AA313","-","genus","Escherichia","genus","Escherichia","-","-","-"
"EC-E-3862-S2-D-CuP-CeP_HRUF_mobsuite","HRUF","Hybrid","Rapid","Unfiltered","Pilon","AA176",1,141597,49.6557130447679,"0436ce8050825aa6d6ed9eb389ea4f58","IncFIB,rep_cluster_2244","000095__NZ_CP014273_00094,CP033091_00053","MOBF","NC_017627_00068","MPF_F","NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_010488_00021,NC_009837_00049,NC_013437_00116,08-5333_00200","MOBF","AF242367","conjugative","CU928146",0.00299754,"Escherichia coli S88","AA176","AH856","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-E-3862-S2-D-CuP-CeP_LFM_LLFM_mobsuite","LLFM","Long_Read","Ligation","Filtered","Medaka","AA664",1,4357,53.7296304796879,"667a4f6579dbede36e1d9ed67ddeb6b0","rep_cluster_2350","CP041342_00001","-","-","-","-","MOBP","NC_014477","mobilizable","CP011006",0.00492718,"Psychromicrobium lacuslunae","AA664","AI937","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","genus","Escherichia","6263753; 17122402; 26802429"
"EC-E-3862-S2-D-CuP-CeP_LLFMP_mobsuite","LLFMP","Long_Read","Ligation","Filtered","Medaka_Pilon","AA664",1,4359,53.659096122964,"2153f5d5c6db82774bbad76512d211f1","rep_cluster_2350","CP041342_00001","-","-","-","-","MOBP","KY421937","mobilizable","CP011006",0.0113529,"Psychromicrobium lacuslunae","AA664","AI937","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","genus","Escherichia","6263753; 17122402; 26802429"
"EC-E-3862-S2-D-CuP-CeP_LLF_mobsuite","LLF","Long_Read","Ligation","Filtered","Unpolished","AA664",1,4353,53.733057661383,"d6a3ab9bdfee51f88dfc9e3bd9223dfc","rep_cluster_2350","CP041342_00001","-","-","-","-","MOBP","NC_014477","mobilizable","CP011006",0.00564181,"Psychromicrobium lacuslunae","AA664","AI937","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","genus","Escherichia","6263753; 17122402; 26802429"
"EC-E-3862-S2-D-CuP-CeP_LLUFMP_mobsuite","LLUFMP","Long_Read","Ligation","Unfiltered","Medaka_Pilon","AA664",1,4355,53.662456946039,"09a930b26f74a66bf86e1122bdbd7faa","rep_cluster_2350","CP041342_00001","-","-","-","-","MOBP","KY421937","mobilizable","CP011006",0.0113529,"Psychromicrobium lacuslunae","AA664","AI937","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","genus","Escherichia","6263753; 17122402; 26802429"
"EC-E-3862-S2-D-CuP-CeP_LLUFM_mobsuite","LLUFM","Long_Read","Ligation","Unfiltered","Medaka","AA664",1,4353,53.733057661383,"fb34a4684d7be8177cdb9d3b42fbeda5","rep_cluster_2350","CP041342_00001","-","-","-","-","MOBP","NC_014477","mobilizable","CP011006",0.00492718,"Psychromicrobium lacuslunae","AA664","AI937","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","genus","Escherichia","6263753; 17122402; 26802429"
"EC-E-3862-S2-D-CuP-CeP_LRFMP_mobsuite","LRFMP","Long_Read","Rapid","Filtered","Medaka_Pilon","AA313",1,53153,50.4769251030045,"ef46649b46ebad775521c25c1cf61a2d","IncFIA,rep_cluster_2313","000136__AP014877_00014,CP025980_00001","-","-","-","-","-","-","non-mobilizable","CP024287",0.0399018,"Escherichia albertii","AA313","-","genus","Escherichia","genus","Escherichia","-","-","-"
"EC-E-3862-S2-D-CuP-CeP_LRFMP_mobsuite","LRFMP","Long_Read","Rapid","Filtered","Medaka_Pilon","AA176",1,141846,49.6059106354779,"e0a4e5d46cc503a503b79d8331b69dcd","IncFIB,rep_cluster_2244","000095__NZ_CP014273_00094,CP033091_00053","MOBF","NC_017627_00068","MPF_F","NC_009837_00049,NC_010488_00021,NC_018966_00040,NC_017639_00100,NC_007675_00027,NC_017639_00094,NC_019094_00090,NC_010409_00124,NC_022651_00077,NC_013437_00116,08-5333_00200","MOBF","AF242367","conjugative","CU928146",0.00351914,"Escherichia coli S88","AA176","AH856","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-E-3862-S2-D-CuP-CeP_LRFM_mobsuite","LRFM","Long_Read","Rapid","Filtered","Medaka","AA176",1,142667,49.28119326824,"bf1feddb5e8fa4c927d28e4fa1cb2cb8","IncFIB,rep_cluster_2244","000095__NZ_CP014273_00094,CP033091_00053","MOBP","NC_021819_00066","MPF_F","NC_014615_00033,NC_019000_00022,NC_017639_00094,NC_019037_00043,NC_017627_00069","MOBF","KT325596","conjugative","CU928146",0.0214305,"Escherichia coli S88","AA176","AH856","order","Enterobacterales","order","Enterobacterales","-","-","-"
"EC-E-3862-S2-D-CuP-CeP_LRFM_mobsuite","LRFM","Long_Read","Rapid","Filtered","Medaka","novel_8b26a5561d3c7fe6f50aa07ffc17fb81",1,53599,49.9897386145264,"8b26a5561d3c7fe6f50aa07ffc17fb81","IncFIA,rep_cluster_2313","000136__AP014877_00014,CP025980_00001","-","-","-","-","-","-","non-mobilizable","CP024287",0.0656822,"Escherichia albertii","novel_8b26a5561d3c7fe6f50aa07ffc17fb81","-","-","-","-","-","-","-","-"
"EC-E-3862-S2-D-CuP-CeP_LRF_mobsuite","LRF","Long_Read","Rapid","Filtered","Unpolished","AA176",1,141540,49.6057651547266,"a8e324298f30fc936da25dfc8995cfc0","IncFIB,rep_cluster_2244","000095__NZ_CP014273_00094,CP033091_00053","MOBF,MOBF,MOBF,MOBP","MF535908_00027,NC_017639_00103,AP018568_00098,NC_021819_00066","MPF_F","NC_022651_00077,NZ_CM001154_00091,NC_010409_00124,NC_017659_00099,NC_017639_00094,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_010488_00021,NC_009837_00049,NC_008460_00107,NC_013437_00116,08-5333_00200","MOBF","KT325596","conjugative","CU928146",0.00430121,"Escherichia coli S88","AA176","AH856","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-E-3862-S2-D-CuP-CeP_LRF_mobsuite","LRF","Long_Read","Rapid","Filtered","Unpolished","AA313",1,53026,50.60159167201,"f42ae4de3ad15627a075e4ae18099932","IncFIA,IncFII,rep_cluster_2313","000136__AP014877_00014,JN232517,CP025980_00001","-","-","-","-","-","-","non-mobilizable","CP024287",0.0399018,"Escherichia albertii","AA313","-","genus","Escherichia","genus","Escherichia","-","-","-"
"EC-E-3862-S2-D-CuP-CeP_LRUFMP_mobsuite","LRUFMP","Long_Read","Rapid","Unfiltered","Medaka_Pilon","AA313",1,53148,50.4741476631294,"3fd15d3b6e704e98915e57b1340c8074","IncFIA,rep_cluster_2313","000136__AP014877_00014,CP025980_00001","-","-","-","-","-","-","non-mobilizable","CP024287",0.0397669,"Escherichia albertii","AA313","-","genus","Escherichia","genus","Escherichia","-","-","-"
"EC-E-3862-S2-D-CuP-CeP_LRUFMP_mobsuite","LRUFMP","Long_Read","Rapid","Unfiltered","Medaka_Pilon","AA176",1,141843,49.5921547062597,"d66fe892d1041a8170f1c435a54b9ccf","IncFIB,rep_cluster_2244","000095__NZ_CP014273_00094,CP033091_00053","MOBF","NC_017627_00068","MPF_F","NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_010488_00021,NC_009837_00049,NC_013437_00116,08-5333_00200","MOBF","AF242367","conjugative","CU928146",0.00369655,"Escherichia coli S88","AA176","AH856","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-E-3862-S2-D-CuP-CeP_LRUFM_mobsuite","LRUFM","Long_Read","Rapid","Unfiltered","Medaka","novel_99544529fdcb38c44b82220d786a6278",1,53686,49.9236299966472,"99544529fdcb38c44b82220d786a6278","IncFIA,rep_cluster_2313","000136__AP014877_00014,CP025980_00001","-","-","-","-","-","-","non-mobilizable","CP024287",0.0637124,"Escherichia albertii","novel_99544529fdcb38c44b82220d786a6278","-","-","-","-","-","-","-","-"
"EC-E-3862-S2-D-CuP-CeP_LRUFM_mobsuite","LRUFM","Long_Read","Rapid","Unfiltered","Medaka","AA176",1,142832,49.2599697546768,"814741fd295ab702668720566e2da956","IncFIB,IncFIC,rep_cluster_2244","000095__NZ_CP014273_00094,AY458016,CP033091_00053","MOBP","NC_021819_00066","MPF_F","NC_017659_00099,NC_018966_00040,NC_014615_00033,NC_019072_00073","MOBF","KT325596","conjugative","CU928146",0.0230043,"Escherichia coli S88","AA176","AH856","order","Enterobacterales","order","Enterobacterales","-","-","-"
"EC-E-3862-S2-D-CuP-CeP_LRUF_mobsuite","LRUF","Long_Read","Rapid","Unfiltered","Unpolished","AA313",1,52933,50.5374718984377,"7eaea6e398eeb5dc718cd2bc659bc62e","IncFIA,rep_cluster_2313","000136__AP014877_00014,CP025980_00001","-","-","-","-","-","-","non-mobilizable","CP024287",0.040724,"Escherichia albertii","AA313","-","genus","Escherichia","genus","Escherichia","-","-","-"
"EC-E-3862-S2-D-CuP-CeP_LRUF_mobsuite","LRUF","Long_Read","Rapid","Unfiltered","Unpolished","AA176",1,141321,49.543946051896,"a67affe6fd5cfdd5f25d164161010f0c","IncFIB,rep_cluster_2244","000095__NZ_CP014273_00094,CP033091_00053","MOBF,MOBF,MOBF,MOBF,MOBP","CP042640_00139,CP008715_00128,NC_017639_00103,NC_011980_00044,NC_021819_00066","MPF_F","NC_022651_00077,NZ_CM001154_00091,NC_010409_00124,NC_017659_00099,NC_017639_00094,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_014615_00033,NC_010719_00096,NC_009378_00101,NC_019072_00073","MOBF","KT325596","conjugative","CU928146",0.00547692,"Escherichia coli S88","AA176","AH856","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-E-3862-S2-D-CuP-CeP_LR_LUF_LLUF_mobsuite","LLUF","Long_Read","Ligation","Unfiltered","Unpolished","AA664",1,4349,53.7594849390665,"1c2f2e60b4c0254337d4980c59b30b63","rep_cluster_2350","CP041342_00001","-","-","-","-","MOBP","NC_014477","mobilizable","CP011006",0.00557568,"Psychromicrobium lacuslunae","AA664","AI937","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","genus","Escherichia","6263753; 17122402; 26802429"
"EC-E-6245-2L1-D-CuP-CeP_HLF_mobsuite","HLF","Hybrid","Ligation","Filtered","Pilon","AB241",1,2096,55.5820610687023,"1de8e03566c04c19bbc6e57b29091feb","ColpVC","JX133088","-","-","-","-","MOBP","AB027308","mobilizable","CP038600",0.00411762,"Salmonella enterica subsp. enterica serovar Hadar","AB241","AJ946","order","Enterobacterales","order","Enterobacterales","-","-","-"
"EC-E-6245-2L1-D-CuP-CeP_HLF_mobsuite","HLF","Hybrid","Ligation","Filtered","Pilon","AA474",1,100662,48.6976217440544,"cddf2f0adae933dd15ea0839ed950ee9","IncI-gamma/K1","MG764547","MOBP","NC_019097","MPF_I","NC_019097_00056,NC_019097_00085,NZ_CM001473_00069,NC_022267_00069,NC_019097_00075,NC_015965_00072,NC_023290_00086,NC_019111_00038,NC_022267_00057","MOBP","JN253636","conjugative","CP039714",0.000931334,"Salmonella enterica subsp. enterica","AA474","AI613","order","Enterobacterales","family","Enterobacteriaceae","order","Enterobacterales","23333216; 30761100; 25987637; 21470454; 29899511; 20851899"
"EC-E-6245-2L1-D-CuP-CeP_HLF_mobsuite","HLF","Hybrid","Ligation","Filtered","Pilon","AA175",1,116678,49.1086580160784,"5587efd81bc08086dce243fde3208858","IncFIA,IncFIB,IncFIC","CP022610_00144,000095__NZ_CP014273_00094,CR942285","MOBF","NC_011980_00044","MPF_F","NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_013437_00116","MOBF","KT325596","conjugative","CP022732",0.0084995,"Escherichia coli","AA175","AH847","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-E-6245-2L1-D-CuP-CeP_HLUF_mobsuite","HLUF","Hybrid","Ligation","Unfiltered","Pilon","AB241",1,2096,55.5820610687023,"e54b921d032725ace5a66fbc7e9edd1e","ColpVC","JX133088","-","-","-","-","MOBP","AB027308","mobilizable","CP038600",0.0042398,"Salmonella enterica subsp. enterica serovar Hadar","AB241","AJ946","order","Enterobacterales","order","Enterobacterales","-","-","-"
"EC-E-6245-2L1-D-CuP-CeP_HLUF_mobsuite","HLUF","Hybrid","Ligation","Unfiltered","Pilon","AA175",1,116675,49.1116348832226,"fc38ee7b12eeae031be753f42ea7f3ac","IncFIA,IncFIB","CP022610_00144,000095__NZ_CP014273_00094","MOBF","NC_011980_00044","MPF_F","NC_017639_00094,NC_019094_00090,NC_010409_00124,NC_022651_00077,NC_013437_00116","MOBF","KT325596","conjugative","CP022732",0.00846101,"Escherichia coli","AA175","AH847","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-E-6245-2L1-D-CuP-CeP_HLUF_mobsuite","HLUF","Hybrid","Ligation","Unfiltered","Pilon","AA474",1,100673,48.6942874454918,"606b80d3f1956a74617db1b84c482960","IncI-gamma/K1","MG764547","MOBP","NC_019097","MPF_I","NC_019097_00056,NC_022267_00057,NC_019111_00038,NC_023290_00086,NC_015965_00072,NC_019097_00075,NC_022267_00069,NZ_CM001473_00069,NC_019097_00085","MOBP","JN253636","conjugative","CP039714",0.000730741,"Salmonella enterica subsp. enterica","AA474","AI613","order","Enterobacterales","family","Enterobacteriaceae","order","Enterobacterales","23333216; 30761100; 25987637; 21470454; 29899511; 20851899"
"EC-E-6245-2L1-D-CuP-CeP_HRF_mobsuite","HRF","Hybrid","Rapid","Filtered","Pilon","AB241",1,2096,55.5820610687023,"e54b921d032725ace5a66fbc7e9edd1e","ColpVC","JX133088","-","-","-","-","MOBP","AB027308","mobilizable","CP038600",0.0042398,"Salmonella enterica subsp. enterica serovar Hadar","AB241","AJ946","order","Enterobacterales","order","Enterobacterales","-","-","-"
